Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
64114d13ef7aa847b33831a8,64114d13ef7aa8de3f383683,64114d13ef7aa81bb738315f,64114d13ef7aa8d057383c00,1562,Push to Connect Union - 1562,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa89b6d3843cd_1562.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa870983843cb_1562%20(1).png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa838213843c6_1562%20(2).png,$15.89,,standard-taxable,1562-10,,true,,,,,,,Size,"5/8""",,,,,Thu Jan 19 2023 17:58:12 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:42:20 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8de3f383683,64114d13ef7aa81bb738315f,64114d13ef7aa84e2b383c02,1562,Push to Connect Union - 1562,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa89b6d3843cd_1562.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa870983843cb_1562%20(1).png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa838213843c6_1562%20(2).png,$9.68,,standard-taxable,1562-08,,true,,,,,,,Size,"1/2""",,,,,Thu Jan 19 2023 17:58:12 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:42:20 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8de3f383683,64114d13ef7aa81bb738315f,64114d13ef7aa889ba383bfe,1562,Push to Connect Union - 1562,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa89b6d3843cd_1562.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa870983843cb_1562%20(1).png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa838213843c6_1562%20(2).png,$9.09,,standard-taxable,1562-06,,true,,,,,,,Size,"3/8""",,,,,Thu Jan 19 2023 17:58:12 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:42:20 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8de3f383683,64114d13ef7aa81bb738315f,64114d13ef7aa8c689383c01,1562,Push to Connect Union - 1562,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa89b6d3843cd_1562.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa870983843cb_1562%20(1).png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa838213843c6_1562%20(2).png,$12.14,,standard-taxable,1562-05,,true,,,,,,,Size,"5/16""",,,,,Thu Jan 19 2023 17:58:12 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:42:20 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8de3f383683,64114d13ef7aa81bb738315f,64114d13ef7aa88e3e383bff,1562,Push to Connect Union - 1562,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa89b6d3843cd_1562.png,,$7.89,,standard-taxable,1562-04,,true,,,,,,,Size,"1/4""",,,,,Thu Jan 19 2023 17:58:12 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:42:20 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa886be383c0d,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$8.99,,standard-taxable,1568-08-04,,true,,,,,,,Size,"1/2"" PTC x 1/4"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa86089383c09,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$12.30,,standard-taxable,1568-06-08,,true,,,,,,,Size,"1/2"" NPT x 3/8"" PTC",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa803ad383c05,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$5.19,,standard-taxable,1568-04-04,,true,,,,,,,Size,"1/4"" PTC x 1/4"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa84f0e383c08,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$5.24,,standard-taxable,1568-08-06,,true,,,,,,,Size,"1/2"" PTC x 3/8"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa806e4383c0c,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$12.49,,standard-taxable,1568-10-08,,true,,,,,,,Size,"5/8"" PTC x 1/2"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa8ae89383c0b,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$6.20,,standard-taxable,1568-06-04,,true,,,,,,,Size,"3/8"" PTC x 1/4"" MNPT",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa8fb0e383c03,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$11.14,,standard-taxable,1568-08-08,,true,,,,,,,Size,"1/2"" PTC x 1/2"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa8ac35383c0e,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$9.59,,standard-taxable,1568-06-06,,true,,,,,,,Size,"3/8"" PTC x 3/8"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa873aa383c0a,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$10.66,,standard-taxable,1568-10-06,,true,,,,,,,Size,"5/8"" PTC x 3/8"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa832d93836ee,64114d13ef7aa81bb738315f,64114d13ef7aa863fa383c04,1568,DOT Push to Connect X MNPT Straight- 1568,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80f223843c7_1568.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa83cb43843c9_1568-2.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8d4b83843ce_1568-1.png,$5.69,,standard-taxable,1568-04-02,,true,,,,,,,Size,"1/4"" PTC x 1/8"" MP",,,,,Thu Jan 19 2023 19:23:38 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:15 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa83d7a383662,64114d13ef7aa81bb738315f,64114d13ef7aa81e62383bfa,1569,PTC X MP 90 DOT - 1569,Physical,,Fittings,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c37e7bffe6f1bcd4696_1569%20(2).png,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c3a940a8774af669f87_1569%20(1)%20(1).png,$7.19,,standard-taxable,1562-04-04,,true,,,,,,,Size,"1/4"" PTC x 1/4"" MP",,,,,Thu Jan 19 2023 18:35:14 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa83d7a383662,64114d13ef7aa81bb738315f,64114d13ef7aa8a5f8383bfb,1569,PTC X MP 90 DOT - 1569,Physical,,Fittings,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c37e7bffe6f1bcd4696_1569%20(2).png,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c3a940a8774af669f87_1569%20(1)%20(1).png,$5.59,,standard-taxable,1562-04-02,,true,,,,,,,Size,"1/4"" PTC x 1/8"" MP",,,,,Thu Jan 19 2023 18:35:14 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa83d7a383662,64114d13ef7aa81bb738315f,64114d13ef7aa87919383bfc,1569,PTC X MP 90 DOT - 1569,Physical,,Fittings,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c37e7bffe6f1bcd4696_1569%20(2).png,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c3a940a8774af669f87_1569%20(1)%20(1).png,$16.84,,standard-taxable,1562-06-06,,true,,,,,,,Size,"3/8"" PTC x 3/8"" MP",,,,,Thu Jan 19 2023 18:35:14 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa83d7a383662,64114d13ef7aa81bb738315f,64114d13ef7aa84095383bfd,1569,PTC X MP 90 DOT - 1569,Physical,,Fittings,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c37e7bffe6f1bcd4696_1569%20(2).png,https://uploads-ssl.webflow.com/62810d81690a15ba994fd6ed/63c98c3a940a8774af669f87_1569%20(1)%20(1).png,$7.59,,standard-taxable,1562-04-06,,true,,,,,,,Size,"1/4"" PTC x 3/8"" MP",,,,,Thu Jan 19 2023 18:35:14 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 21:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8e9353834bf,64114d13ef7aa81bb738315f,64114d13ef7aa87f80383746,200-aa-al,200-AA-AL,Physical,"Male Adapter x Male Adapter straight, 2"", Aluminum",Camlocks,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa850af3834a6_200-AA-AL-removebg-preview.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa850af3834a6_200-AA-AL-removebg-preview.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa87e0238364a_200-AA-AL2-removebg-preview.png,$20.19,,standard-taxable,,,true,,,,,,,,,,,,,Fri Sep 23 2022 16:56:04 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 01:08:17 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa86c6338355b,64114d13ef7aa81bb738315f,64114d13ef7aa84883383745,200-c-90-al,200-C-90-AL,Physical,"Female Camlock x Hose Shank, 90 Degrees, Aluminum",Camlocks,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa899d6383649_200-C-90-AL2-removebg-preview.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8eafa38354d_200-C-90-AL-removebg-preview.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa899d6383649_200-C-90-AL2-removebg-preview.png,$35.89,,standard-taxable,,,true,,,,,,,,,,,,,Fri Sep 23 2022 16:55:28 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 01:08:07 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa81fa3383628,64114d13ef7aa81bb738315f,64114d13ef7aa89784383744,200-dd-al,200-DD-AL,Physical,,Camlocks,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa82fa838364c_200-DD-AL-removebg-preview.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa82fa838364c_200-DD-AL-removebg-preview.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa80a2d3834f3_200-DD-AL2-removebg-preview.png,$38.39,,standard-taxable,,,true,,,,,,,,,,,,,Fri Sep 23 2022 16:54:41 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 01:08:32 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa8e6ae383653,64114d13ef7aa81bb738315f,64114d13ef7aa87e4f383741,2025-aa-al,2025-AA-AL,Physical,,Camlocks,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa81874383407_2025-AA-AL-removebg-preview.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa81874383407_2025-AA-AL-removebg-preview.png; https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa863ae383647_2025-AA-AL2-removebg-preview.png,$13.39,,standard-taxable,,,true,,,,,,,,,,,,,Fri Sep 23 2022 16:52:23 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 01:08:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa874cc3834d5,64114d13ef7aa81bb738315f,64114d13ef7aa82ecc383740,2030-aa-al,2030-AA-Al,Physical,,Camlocks,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8492138348e_2030-AA-AL-removebg-preview.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8492138348e_2030-AA-AL-removebg-preview.png,$15.99,,standard-taxable,,,true,,,,,,,,,,,,,Fri Sep 23 2022 16:51:49 GMT+0000 (Coordinated Universal Time),Mon Jan 23 2023 01:08:59 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa89392383caa,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$5.84,,standard-taxable,2404-06-06,,true,,,,,,,Size,"3/8""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa8676a383ca9,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$12.24,,standard-taxable,2404-16-16,,true,,,,,,,Size,"1""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa808f9383ca8,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$5.26,,standard-taxable,2404-06-04,,true,,,,,,,Size,"3/8"" x 1/4""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa8f87c383cab,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$8.44,,standard-taxable,2404-12-12,,true,,,,,,,Size,"3/4""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa8b316383ca1,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$7.45,,standard-taxable,2404-10-12,,true,,,,,,,Size,"5/8"" x 3/4""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa88086383cae,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$5.26,,standard-taxable,2404-04-06,,true,,,,,,,Size,"1/4"" x 3/8""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa846af383ca7,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$5.21,,standard-taxable,2404-04-04,,true,,,,,,,Size,"1/4""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa821f7383ca2,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$6.11,,standard-taxable,2404-08-06,,true,,,,,,,Size,"1/2"" x 3/8""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa8dfd2383cac,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$7.11,,standard-taxable,2404-10-06,,true,,,,,,,Size,"5/8"" x 3/8""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
64114d13ef7aa847b33831a8,64114d13ef7aa845de38363e,64114d13ef7aa81bb738315f,64114d13ef7aa867d0383ca5,2404,Male JIC x Male NPT Straight Adapter,Physical,,Fittings,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa8dcfb38437d_2404%204-6.png,https://uploads-ssl.webflow.com/64114d13ef7aa8db1538315d/64114d13ef7aa84007384379_2404%204-6-1.png,$7.45,,standard-taxable,2404-10-08,,true,,,,,,,Size,"5/8"" x 1/2""",,,,,Fri Jan 06 2023 19:39:47 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:41:51 GMT+0000 (Coordinated Universal Time),Wed Jan 25 2023 15:47:41 GMT+0000 (Coordinated Universal Time)
